,country,year,distance_tfidf_prime,distance_lda50_prime,distance_use_prime,distance_stm50_prime,distance_tfidf_sequence,distance_lda50_sequence,distance_use_sequence,distance_stm50_sequence
196,Finland,1999,0.57220447,0.6697153824178694,0.07969810884841044,0.5678395400919026,0.5722044706344604,0.6697153824178694,0.07969810884841044,0.5678395400919026
197,France,1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,France,1793,0.69665942,0.3580941719913568,0.21072274013545755,0.311793675492776,0.6966594159603119,0.3580941719913568,0.21072274013545755,0.311793675492776
199,France,1795,0.91415989,0.2975795817320749,0.038933197101017614,0.5755074995426792,0.8718138486146927,0.3776647146505046,0.19194971870814714,0.5755074995426792
200,France,1799,0.92260252,0.4283565890304912,0.2012903537666143,0.5730600559128807,0.8175832033157349,0.3661985064621911,0.16550420153322876,0.5730600559128807
201,France,1802,0.970049215,0.6098441249993843,0.24340555023493593,0.5777303536974792,0.5643069446086884,0.5197820990018895,0.08054597292691201,0.5777303536974792
202,France,1804,0.93770856,0.6715120177823272,0.08300005998148141,0.5847625378811586,0.7177444398403168,0.2363354705425611,0.192334293236873,0.5847625378811586
203,France,1814,0.62223396,0.508074091511249,0.18795088749780875,0.5020335570893186,0.954809244722128,0.6783344349707704,0.17183584350458436,0.5020335570893186
204,France,1830,0.66514352,0.5105171948002104,0.21458558713020182,0.5054160103467819,0.26251161098480225,0.1860109048089897,0.06783887313182124,0.5054160103467819
205,France,1848,0.83226296,0.5119757552888624,0.1479342584243336,0.5961428342418638,0.8332754522562027,0.6210983084265455,0.12412217261891378,0.5961428342418638
206,France,1852,0.9393232499999999,0.6194270822085648,0.3607798161594684,0.6153121327541019,0.6874270439147949,0.512612094483223,0.19802319885575692,0.6153121327541019
207,France,1875,0.952185974,0.6801223021854963,0.3097860155413247,0.6722875599530268,0.817675769329071,0.517983849767092,0.18434835385258896,0.6722875599530268
208,France,1946,0.84147218,0.7225219601788404,0.12411266161522028,0.7183441142985422,0.8894930183887482,0.494947174798548,0.21604158856087785,0.7183441142985422
209,France,1958,0.949877832,0.7909664185842936,0.15066777446351287,0.7793876021200083,0.6795998811721802,0.4411395457186359,0.036376267836410014,0.7793876021200083
210,Gabon,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Gabon,1975,0.4234091,0.3073041140195917,0.010045618370294829,0.1922943757311001,0.423409104347229,0.3073041140195917,0.010045618370294829,0.1922943757311001
212,Gabon,1991,0.4891552,0.4804033684633875,0.04982322841619924,0.3009326255068043,0.2754310369491577,0.347835837281309,0.040126903805568825,0.3009326255068043
213,Gambia,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Gambia,1996,0.12057410000000002,0.5963252086910432,0.048659747516943574,0.5350633565305641,0.12057411670684814,0.5963252086910432,0.048659747516943574,0.5350633565305641
215,Georgia,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Germany,1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Germany,1919,0.34849280000000005,0.5518588083382516,0.03364362066196702,0.1039359939700892,0.3484928011894226,0.5518588083382516,0.03364362066196702,0.1039359939700892
218,Ghana,1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Ghana,1957,0.59887478,0.0249173549212307,0.029049411784315637,0.2609760041996718,0.5988747775554657,0.0249173549212307,0.029049411784315637,0.2609760041996718
220,Ghana,1960,0.93697203,0.6050294574549233,0.19850948364339505,0.7087335060653472,0.29652559757232666,0.599890478390335,0.16657701791424195,0.7087335060653472
221,Ghana,1969,0.939896755,0.6783192554117452,0.11902894252572838,0.7582721788945452,0.20952445268630981,0.3649622061183846,0.2122327457903469,0.7582721788945452
222,Ghana,1992,0.949945394,0.7515013291175241,0.18310929656514563,0.8000339689100595,0.07550734281539917,0.4053584365872095,0.035591461444419825,0.8000339689100595
223,Great Colombia,1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Greece,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Greece,1968,0.36190009999999995,0.3257882380479333,0.039663475700492,0.1866450784691156,0.36190009117126465,0.3257882380479333,0.039663475700492,0.1866450784691156
226,Greece,1975,0.4768616,0.4522115445021984,0.09285140850576656,0.393202163954527,0.3452904224395752,0.2968956413120306,0.03490967336008943,0.393202163954527
227,Grenada,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Guatemala,1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Guatemala,1945,0.6112143,0.5384323196029086,0.15380799252370547,0.5712561665938632,0.6112143099308014,0.5384323196029086,0.15380799252370547,0.5712561665938632
230,Guatemala,1956,0.5759725,0.5054259339583915,0.15068844264115533,0.6307108308385138,0.40857309103012085,0.324644842861169,0.01145589513399381,0.6307108308385138
231,Guatemala,1965,0.60303438,0.5744134482050014,0.18614307331749347,0.6647933125569396,0.29290449619293213,0.3001827875228488,0.0402609588460312,0.6647933125569396
232,Guatemala,1985,0.6382606,0.6007265996197373,0.21520880825033117,0.7633975160268764,0.34519875049591064,0.2804953995478689,0.016869187316653655,0.7633975160268764
233,Guinea,1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Guinea,1982,0.54278666,0.6973360597740736,0.1870910690142915,0.4973295398685413,0.5427866578102112,0.6973360597740736,0.1870910690142915,0.4973295398685413
235,Guinea,1990,0.51393634,0.5167026240644496,0.2413104648354346,0.3274563757952489,0.7214504778385162,0.5580625075311326,0.08417280422600082,0.3274563757952489
236,Guinea,2010,0.77952334,0.7022314115476659,0.3118616537266323,0.5637417639456636,0.5530702471733093,0.252602855770734,0.04724109506108842,0.5637417639456636
237,Guinea Bissau,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Guinea Bissau,1984,0.56299728,0.3782440967426927,0.18064799616877902,0.2525204353926464,0.5629972815513611,0.3782440967426927,0.18064799616877902,0.2525204353926464
239,Guinea Bissau,1996,0.30601924999999996,0.5297285902351461,0.22168167545358886,0.3646287390201402,0.5377940237522125,0.391753169747427,0.026912703429419427,0.3646287390201402
240,Guyana,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Guyana,1970,0.07890140000000001,0.2127311354105742,0.016569125987919597,0.3675435337045274,0.07890141010284424,0.2127311354105742,0.016569125987919597,0.3675435337045274
242,Guyana,1980,0.08124229999999999,0.2247946762653031,0.03330747769478637,0.3902892155964516,0.006131887435913197,0.0720004164059505,0.009140552754731801,0.3902892155964516
243,Haiti,1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Haiti,1805,0.950351603,0.596134817326137,0.10950395139256308,0.7088489924616366,0.9503516033291817,0.596134817326137,0.10950395139256308,0.7088489924616366
245,Haiti,1806,0.951455858,0.6085101372572619,0.16020927840233556,0.7022760605373982,0.030654549598693848,0.065094380437936,0.035214985384294795,0.7022760605373982
246,Haiti,1811,0.952202067,0.65626648473471,0.1996351226038542,0.6725138191628561,0.7877517342567444,0.5822436054119365,0.12382336948330963,0.6725138191628561
247,Haiti,1889,0.85567507,0.484855137014226,0.12773495017689773,0.5651745336775102,0.893957793712616,0.6084728409780138,0.24819829803479965,0.5651745336775102
248,Haiti,1950,0.86921391,0.4831838420452644,0.15622589137739107,0.6163463523386337,0.23845070600509644,0.3040500722229189,0.012391488396848782,0.6163463523386337
249,Haiti,1964,0.96735853,0.5619662454537944,0.17217394220379678,0.7160002182559305,0.3856203556060791,0.4319552487510705,0.020384148609778774,0.7160002182559305
250,Haiti,1983,0.951378644,0.6253621959240928,0.17974227929100794,0.7291914940151252,0.26082324981689453,0.2132982848075209,0.006800457921587788,0.7291914940151252
251,Haiti,1987,0.965195738,0.6442093941441482,0.21983495894891036,0.7477098097557849,0.37892502546310425,0.2132619628988699,0.027225602045933606,0.7477098097557849
252,Honduras,1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Honduras,1848,0.5450101199999999,0.1865814478276189,0.025049385323883233,0.1795426931768912,0.54501011967659,0.1865814478276189,0.025049385323883233,0.1795426931768912
254,Honduras,1880,0.6689710600000001,0.315839471748977,0.028490552230461597,0.3402392272800202,0.8312210738658905,0.3310399685178541,0.04860954384962923,0.3402392272800202
255,Honduras,1894,0.76586334,0.6364779338742529,0.03259395677704535,0.6361348956111761,0.7670623660087585,0.4196936763556071,0.03617106510739121,0.6361348956111761
256,Honduras,1904,0.80675434,0.6908285453808395,0.033850773342705254,0.5879241255601502,0.395074725151062,0.1609171724907451,0.005393826030297588,0.5879241255601502
257,Honduras,1924,0.75976498,0.4872842298964694,0.049280405344205636,0.6280322528270622,0.46467655897140503,0.4402866850325334,0.017679725264782786,0.6280322528270622
258,Honduras,1936,0.80433579,0.513446482825336,0.05486139471033358,0.6453722861891341,0.26968836784362793,0.0545769643006254,0.003238284039084993,0.6453722861891341
259,Honduras,1957,0.83354987,0.6923788094774753,0.14294360764416114,0.7323932734344598,0.7621186822652817,0.4488347609969781,0.06956459699697637,0.7323932734344598
260,Honduras,1982,0.79385018,0.6974225548849534,0.16405236472899976,0.7471085341332077,0.37808358669281006,0.2463175346500752,0.013073389568730387,0.7471085341332077
261,Hungary,1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Hungary,1920,0.89239232,0.7773782540336206,0.21583030060393982,0.7744447283143141,0.892392322421074,0.7773782540336206,0.21583030060393982,0.7744447283143141
263,Hungary,1946,0.8355224,0.7797755250951094,0.260531902180242,0.7518505905561733,0.4953956604003906,0.5395991377068594,0.08112439279714623,0.7518505905561733
264,Hungary,1949,0.79858883,0.4816676278445719,0.10426655588859524,0.6340434132314744,0.33626115322113037,0.7206761218132091,0.19502235437200366,0.6340434132314744
265,Hungary,2011,0.89911157,0.7005701910354478,0.18755621869294137,0.8109472080283622,0.5968180894851685,0.5266670689199014,0.13536616854076988,0.8109472080283622
266,Iceland,1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Iceland,1920,0.924215734,0.4250903342116153,0.03388289082381757,0.286925860632902,0.9242157340049744,0.4250903342116153,0.03388289082381757,0.286925860632902
268,Iceland,1944,0.10807089999999997,0.5267402303701273,0.07845416700177199,0.4330699401384672,0.9751275554299355,0.2042226295423746,0.06646105184106144,0.4330699401384672
269,India,1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Indonesia,1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Indonesia,2002,0.71703702,0.6786587482393588,0.19458490456913602,0.3957574641460813,0.7170370221138,0.6786587482393588,0.19458490456913602,0.3957574641460813
272,Iran,1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Iran,1979,0.96267314,0.7398105907965019,0.30092661054330305,0.637183701213513,0.9626731388270855,0.7398105907965019,0.30092661054330305,0.637183701213513
274,Iraq,1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Iraq,2005,0.382343,0.733563603928421,0.08871265424481345,0.7170542338053906,0.38234299421310425,0.733563603928421,0.08871265424481345,0.7170542338053906
276,Ireland,1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Ireland,1937,0.20088094,0.4712997391049063,0.06430215029366704,0.4213127210554021,0.20088094472885132,0.4712997391049063,0.06430215029366704,0.4213127210554021
278,Israel,1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Italy,1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Italy,1947,0.68768293,0.6413175282234278,0.16672443676035054,0.6248335620728244,0.6876829266548157,0.6413175282234278,0.16672443676035054,0.6248335620728244
281,Jamaica,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Japan,1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Japan,1946,0.5239343599999999,0.4181695081631505,0.11767798307345256,0.5253482197380424,0.5239343643188477,0.4181695081631505,0.11767798307345256,0.5253482197380424
284,Jordan,1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Jordan,1952,0.41448282999999997,0.2938734454637541,0.052688430627105154,0.4101811635016479,0.41448283195495605,0.2938734454637541,0.052688430627105154,0.4101811635016479
286,Kazakhstan,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Kenya,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Kenya,2010,0.28501433,0.8112244864450219,0.0406062309191334,0.5975314004966898,0.2850143313407898,0.8112244864450219,0.0406062309191334,0.5975314004966898
289,Kiribati,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Kosovo,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Kuwait,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Kyrgyz,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Kyrgyz,2007,0.6385622,0.2638094084169248,0.04624437608064402,0.3247114977210592,0.6385622024536133,0.2638094084169248,0.04624437608064402,0.3247114977210592
294,Kyrgyz,2010,0.57895488,0.3249445684551628,0.03777720226497161,0.3050056990588273,0.06554478406906117,0.240440822687436,0.006319831312006419,0.3050056990588273
295,Laos,1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Laos,1991,0.976955174,0.7268000388750603,0.16342441860642964,0.7646634819108346,0.9769551735371352,0.7268000388750603,0.16342441860642964,0.7646634819108346
297,Latvia,1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Latvia,1922,0.948687907,0.6986585109507066,0.26251183466186234,0.6251265282579764,0.9486879073083401,0.6986585109507066,0.26251183466186234,0.6251265282579764
299,Latvia,1940,0.8776113839999999,0.6257190144769845,0.35904126578492945,0.5539561541617206,0.9367100149393082,0.8153180257215946,0.20036544904317355,0.5539561541617206
300,Latvia,1991,0.7931330400000001,0.6994974017991409,0.2958207156903023,0.6273676225822993,0.9706611502915621,0.8283333426334168,0.14226577768204485,0.6273676225822993
301,Lebanon,1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Lesotho,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Lesotho,1983,0.11587910000000001,0.2340349591684946,0.18923828353610994,0.2544696465608276,0.1158791184425354,0.2340349591684946,0.18923828353610994,0.2544696465608276
304,Lesotho,1993,0.06079829999999997,0.1423339058563382,0.004723398218228758,0.0870930417351016,0.09993135929107666,0.2901482167978165,0.18368010266829338,0.0870930417351016
305,Liberia,1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Liberia,1986,0.32705693999999996,0.5606518690289876,0.12101164189521729,0.3843219451241975,0.3270569443702698,0.5606518690289876,0.12101164189521729,0.3843219451241975
307,Libya,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Libya,2011,0.6322529299999999,0.7195898208222641,0.18744182560767364,0.6514591490582016,0.6322529315948486,0.7195898208222641,0.18744182560767364,0.6514591490582016
309,Liechtenstein,1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Liechtenstein,1921,0.89740256,0.669477398730905,0.3070696312706366,0.6140107874954946,0.8974025622010231,0.669477398730905,0.3070696312706366,0.6140107874954946
311,Lithuania,1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Lithuania,1928,0.04304266000000001,0.2605639645120589,0.027023687184543177,0.0919301752053965,0.043042659759521595,0.2605639645120589,0.027023687184543177,0.0919301752053965
313,Lithuania,1938,0.02335390000000004,0.2276479108719174,0.044468575576186,0.0974419504263087,0.04634261131286621,0.2917091503310771,0.06926046930560437,0.0974419504263087
314,Lithuania,1992,0.06988585000000003,0.3718328444044375,0.11356243062991966,0.1905146018481434,0.06258535385131836,0.3251068178113803,0.06449473363356362,0.1905146018481434
315,Luxembourg,1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,Macedonia,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Madagascar,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,Madagascar,1992,0.6551956800000001,0.3402707169193782,0.03079593473387976,0.4017216006634642,0.6551956832408905,0.3402707169193782,0.03079593473387976,0.4017216006634642
319,Madagascar,1998,0.6641872,0.509265376505412,0.06278790972403125,0.5209681287429945,0.5968007147312164,0.3279619493002036,0.037150255273296184,0.5209681287429945
320,Madagascar,2010,0.66679227,0.5014832074481134,0.07296439477836203,0.6068821119967726,0.49709010124206543,0.1228077358493866,0.006018300612455563,0.6068821119967726
321,Malawi,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Malawi,1966,0.16263187,0.3433643909213828,0.06391370890433878,0.4871170365074708,0.16263186931610107,0.3433643909213828,0.06391370890433878,0.4871170365074708
323,Malawi,1994,0.19256604,0.6878630373186827,0.051143768629027586,0.6087485508812166,0.169117271900177,0.5026593416858252,0.1036314826286181,0.6087485508812166
324,Malaysia,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Maldives,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,Maldives,2008,0.020347829999999956,0.2783459032574379,0.06621285386104359,0.3240621720462449,0.02034783363342285,0.2783459032574379,0.06621285386104359,0.3240621720462449
327,Mali,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,Mali,1974,0.31014640000000004,0.1570453903132617,0.04717669580306638,0.1674803379360419,0.31014639139175415,0.1570453903132617,0.04717669580306638,0.1674803379360419
329,Mali,1992,0.5432845,0.2748768389780407,0.10818869127587194,0.2014834104549055,0.5350053608417511,0.3454572805625497,0.054916792337330045,0.2014834104549055
330,Malta,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,Marshall Islands,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Mauritania,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,Mauritania,1978,0.6332926999999999,0.4219162179097012,0.046834853349241645,0.2693822023981336,0.6332927048206329,0.4219162179097012,0.046834853349241645,0.2693822023981336
334,Mauritania,1985,0.90446025,0.4045486771773739,0.365682380488764,0.322982500089958,0.8909369334578515,0.5787887629057459,0.30876120157857645,0.322982500089958
335,Mauritania,1991,0.5866491,0.562861644202664,0.09032801352985143,0.3180009137657905,0.8941243663430214,0.6475175973717605,0.45449454992626326,0.3180009137657905
336,Mauritius,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Mexico,1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Mexico,1836,0.55711657,0.5020273947782926,0.07026296421396283,0.408443391208764,0.5571165680885315,0.5020273947782926,0.07026296421396283,0.408443391208764
339,Mexico,1857,0.6335398,0.5189732013942641,0.037561537512284415,0.6999138790969103,0.722650945186615,0.7282770088234356,0.09104489902438517,0.6999138790969103
340,Mexico,1917,0.6278430500000001,0.5111385871348187,0.10413019017664049,0.6609651725460612,0.7009141445159912,0.4628047622044123,0.1072224794494161,0.6609651725460612
341,Micronesia,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Moldova,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Moldova,1994,0.9976176627,0.8108473990482453,0.06204375829361364,0.8310721108874821,0.9976176626514645,0.8108473990482453,0.06204375829361364,0.8310721108874821
344,Monaco,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,Mongolia,1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,Mongolia,1940,0.89070527,0.3259062456340755,0.12427614993237723,0.3488029469137517,0.8907052725553513,0.3259062456340755,0.12427614993237723,0.3488029469137517
347,Mongolia,1960,0.93011675,0.3288761125108612,0.13697727750230904,0.3701888112412991,0.9592033326625824,0.0494549523674338,0.061166470866795164,0.3701888112412991
348,Mongolia,1992,0.95519391,0.6849381224675295,0.15288965061429804,0.6902266565307295,0.41647207736968994,0.7253957424692014,0.06872177074839203,0.6902266565307295
349,Montenegro,1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,Montenegro,1992,0.84934351,0.8247713523522072,0.11370926262786563,0.8139319873653268,0.8493435084819794,0.8247713523522072,0.11370926262786563,0.8139319873653268
351,Montenegro,2007,0.8367902,0.8202150196102956,0.1010909685779311,0.8193410735938195,0.1602763533592224,0.3321309332714235,0.033138951134573214,0.8193410735938195
352,Morocco,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,Morocco,1970,0.4548656,0.2840955550724213,0.04193180918883799,0.4031944222012699,0.45486557483673096,0.2840955550724213,0.04193180918883799,0.4031944222012699
354,Morocco,1972,0.25663139999999995,0.1737584553091747,0.016370835479969426,0.1818811793923305,0.4289953112602234,0.1897925060482565,0.03650497766075478,0.1818811793923305
355,Morocco,2011,0.5202127999999999,0.5632507823899715,0.14965654103832216,0.72195098226851,0.4809434413909912,0.5115719067658854,0.16446065005148647,0.72195098226851
356,Mozambique,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,Mozambique,1990,0.29374540000000005,0.3676422630726549,0.15275468700116268,0.3610858006651024,0.29374539852142334,0.3676422630726549,0.15275468700116268,0.3610858006651024
358,Mozambique,2004,0.84013222,0.4879383561644892,0.22889705320534326,0.3742679279656463,0.7774368971586227,0.2432307569355136,0.09700534683795536,0.3742679279656463
359,Myanmar,1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Myanmar,1962,0.6456193299999999,0.6659218506784514,0.3081018992564276,0.7635874396159729,0.6456193327903748,0.6659218506784514,0.3081018992564276,0.7635874396159729
361,Myanmar,1974,0.93482429,0.7684344303027905,0.08959243891141944,0.8166570237905768,0.9198936298489571,0.6307980061729962,0.2524457876275247,0.8166570237905768
362,Myanmar,2008,0.983478762,0.8022149626158889,0.10787741173055387,0.8304725388987485,0.22961211204528809,0.5381826601139748,0.1798765020103752,0.8304725388987485
363,Namibia,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,Nauru,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Nepal,1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Nepal,1959,0.88595986,0.5552964427474778,0.0915864319926476,0.5150273694004883,0.8859598636627198,0.5552964427474778,0.0915864319926476,0.5150273694004883
367,Nepal,1962,0.77988707,0.3468675668452691,0.071779793284652,0.4007905156162569,0.7668918073177338,0.4495263746393009,0.024471484916214425,0.4007905156162569
368,Nepal,1990,0.86287242,0.3199427261357916,0.14016581942035145,0.4960043521402922,0.7392920553684235,0.2817215410412707,0.06285472029807238,0.4960043521402922
369,Nepal,2006,0.83486779,0.3608689148049265,0.23072081535598432,0.5401586651363733,0.3579961657524109,0.3595266022396282,0.098962310256274,0.5401586651363733
370,Netherlands,1795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Netherlands,1815,0.982725903,0.733811101107819,0.32859160325384795,0.7927069066049318,0.9827259033918381,0.733811101107819,0.32859160325384795,0.7927069066049318
372,New zealand,1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Nicaragua,1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Nicaragua,1893,0.56276625,0.1832512237265972,0.010886710132475219,0.2597674839493467,0.5627662539482117,0.1832512237265972,0.010886710132475219,0.2597674839493467
375,Nicaragua,1905,0.70108244,0.580277996115945,0.03310584470614675,0.4444220030799534,0.4911167025566101,0.4946715627429701,0.020046168853743773,0.4444220030799534
376,Nicaragua,1911,0.6319343,0.5611825455568924,0.026643994044485586,0.3957441610745855,0.5911080837249756,0.289573861500095,0.05162526565658443,0.3957441610745855
377,Nicaragua,1939,0.6061723800000001,0.4332563616939869,0.1069620221455928,0.5238978918685615,0.5201298296451569,0.4111104673714938,0.0742759869202112,0.5238978918685615
378,Nicaragua,1948,0.6406362999999999,0.5759184199053378,0.09878990632404516,0.5678578319545299,0.4711236357688904,0.3731088037665792,0.009504969773943994,0.5678578319545299
379,Nicaragua,1950,0.6245617299999999,0.5784893434312874,0.11558458994542509,0.6044904378832027,0.17027294635772705,0.0734281277763339,0.009163176167207965,0.6044904378832027
380,Nicaragua,1974,0.5909725,0.5671011772356779,0.14563423073706405,0.6231049256970047,0.35420167446136475,0.3083419859269224,0.013398892698433973,0.6231049256970047
381,Nicaragua,1987,0.74333066,0.6720473046370712,0.08684611184159419,0.792298970248485,0.5228961706161499,0.4651067294412928,0.09674258650896361,0.792298970248485
382,Niger,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,Niger,1989,0.89566897,0.5699860147801724,0.04217074801526055,0.1086374727762862,0.8956689685583115,0.5699860147801724,0.04217074801526055,0.1086374727762862
384,Niger,1992,0.6428057300000001,0.5825218846544561,0.08398247758545196,0.5458819968746413,0.9389001876115799,0.4400845209134694,0.04653137703133081,0.5458819968746413
385,Niger,1996,0.6055686,0.6428621354363351,0.08815513151480725,0.5455722781863849,0.222592294216156,0.0917925021976539,0.0027481385953656012,0.5455722781863849
386,Niger,1999,0.57643545,0.6280148746496531,0.09965743139214955,0.5458158834408287,0.31321704387664795,0.0632325617961734,0.006796242680779163,0.5458158834408287
387,Niger,2010,0.7402925,0.7431631802567448,0.1512387380966288,0.8312656846649599,0.49788331985473633,0.1870675962150948,0.02418686065097797,0.8312656846649599
388,Nigeria,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,Nigeria,1963,0.030388700000000046,0.0515392113602937,0.0071578551302790006,0.2751306334139497,0.030388712882995605,0.0515392113602937,0.0071578551302790006,0.2751306334139497
390,Nigeria,1978,0.16283566000000005,0.416974694914723,0.05586153918501735,0.2801596454719916,0.22823500633239746,0.4523937639116947,0.062399002586141616,0.2801596454719916
391,Nigeria,1989,0.16113763999999997,0.4172470778882356,0.06943106570916002,0.3218110514148642,0.04083627462387085,0.0172627641418926,0.0073965677054311785,0.3218110514148642
392,Nigeria,1999,0.24001189999999994,0.4167833363587415,0.07166519637525637,0.5429023614634259,0.06847643852233876,0.0243523234311052,0.0027856925705987967,0.5429023614634259
393,North Korea,1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,North Korea,1972,0.77176578,0.1837521032453043,0.05273526816059082,0.142670825786615,0.7717657834291458,0.1837521032453043,0.05273526816059082,0.142670825786615
395,North Korea,1998,0.47503644,0.2256352176756665,0.09127517086761838,0.2147874609254829,0.7241784632205963,0.1173818566002539,0.03155170894556725,0.2147874609254829
396,Norway,1814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,Oman,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,Pakistan,1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,Pakistan,1962,0.11484455999999998,0.1090214883171522,0.013156904758496402,0.2371090591887135,0.11484456062316895,0.1090214883171522,0.013156904758496402,0.2371090591887135
400,Pakistan,1973,0.17858200000000002,0.0477382573813698,0.008969030610436968,0.1978936537532837,0.21351760625839233,0.1277738451856443,0.009793756681319987,0.1978936537532837
401,Palau,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Panama,1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Panama,1940,0.39453249999999995,0.4247056516763959,0.050996769580844425,0.3401846371619693,0.3945325016975403,0.4247056516763959,0.050996769580844425,0.3401846371619693
404,Panama,1946,0.80539662,0.4523496077294966,0.09440586425325204,0.5589197178523189,0.5155178606510162,0.3831030463172003,0.033328603670294,0.5589197178523189
405,Panama,1972,0.49955380000000005,0.5404719295887913,0.0868737777947648,0.659912729902561,0.40833407640457153,0.3279286432846011,0.013699563889297606,0.659912729902561
